PSIZ,DLRT,REPL,SQLN,NGEN,MTHD,SERF
10000000,2E-10,5,250,500,astral-multi-w-true,0
10000000,2E-10,5,250,500,apro,0
10000000,2E-10,5,250,500,apro-w-true,0
10000000,2E-10,5,250,500,apro-v2,0
10000000,2E-10,5,250,500,duptree,0.010309
10000000,2E-10,5,250,500,mulrf,0.010309
10000000,2E-10,5,250,500,stag,0.319588
10000000,2E-10,6,0,25,astral-multi,0.020619
10000000,2E-10,6,0,25,astral-multi-w-true,0.010309
10000000,2E-10,6,0,25,apro,0.010309
10000000,2E-10,6,0,25,apro-w-true,0.010309
10000000,2E-10,6,0,25,apro-v2,0.010309
10000000,2E-10,6,0,25,duptree,0.010309
10000000,2E-10,6,0,25,mulrf,0.010309
10000000,2E-10,6,0,25,stag,NA
10000000,2E-10,6,0,50,astral-multi,0.020619
10000000,2E-10,6,0,50,astral-multi-w-true,0.010309
10000000,2E-10,6,0,50,apro,0.010309
10000000,2E-10,6,0,50,apro-w-true,0.010309
10000000,2E-10,6,0,50,apro-v2,0.010309
10000000,2E-10,6,0,50,duptree,0.010309
10000000,2E-10,6,0,50,mulrf,0.010309
10000000,2E-10,6,0,50,stag,NA
10000000,2E-10,6,0,100,astral-multi,0.010309
10000000,2E-10,6,0,100,astral-multi-w-true,0
10000000,2E-10,6,0,100,apro,0.010309
10000000,2E-10,6,0,100,apro-w-true,0.010309
10000000,2E-10,6,0,100,apro-v2,0.010309
10000000,2E-10,6,0,100,duptree,0.010309
10000000,2E-10,6,0,100,mulrf,0
10000000,2E-10,6,0,100,stag,0.28866
10000000,2E-10,6,0,500,astral-multi,0
10000000,2E-10,6,0,500,astral-multi-w-true,0
10000000,2E-10,6,0,500,apro,0
10000000,2E-10,6,0,500,apro-w-true,0
10000000,2E-10,6,0,500,apro-v2,0
10000000,2E-10,6,0,500,duptree,0
10000000,2E-10,6,0,500,mulrf,0
10000000,2E-10,6,0,500,stag,0.206186
10000000,2E-10,6,25,25,astral-multi,0.28866
10000000,2E-10,6,25,25,astral-multi-w-true,0.237113
10000000,2E-10,6,25,25,apro,0.278351
10000000,2E-10,6,25,25,apro-w-true,0.164948
10000000,2E-10,6,25,25,apro-v2,0.216495
10000000,2E-10,6,25,25,duptree,0.670103
10000000,2E-10,6,25,25,mulrf,0.309278
10000000,2E-10,6,25,25,stag,NA
10000000,2E-10,6,25,50,astral-multi,0.226804
10000000,2E-10,6,25,50,astral-multi-w-true,0.195876
10000000,2E-10,6,25,50,apro,0.14433
10000000,2E-10,6,25,50,apro-w-true,0.14433
10000000,2E-10,6,25,50,apro-v2,0.14433
10000000,2E-10,6,25,50,duptree,0.43299
10000000,2E-10,6,25,50,mulrf,0.164948
10000000,2E-10,6,25,50,stag,NA
10000000,2E-10,6,25,100,astral-multi,0.237113
10000000,2E-10,6,25,100,astral-multi-w-true,0.154639
10000000,2E-10,6,25,100,apro,0.123711
10000000,2E-10,6,25,100,apro-w-true,0.123711
10000000,2E-10,6,25,100,apro-v2,0.123711
10000000,2E-10,6,25,100,duptree,0.494845
10000000,2E-10,6,25,100,mulrf,0.123711
10000000,2E-10,6,25,100,stag,0.731959
10000000,2E-10,6,25,500,astral-multi,0.082474
10000000,2E-10,6,25,500,astral-multi-w-true,0.082474
10000000,2E-10,6,25,500,apro,0.072165
10000000,2E-10,6,25,500,apro-w-true,0.072165
10000000,2E-10,6,25,500,apro-v2,0.072165
10000000,2E-10,6,25,500,duptree,0.268041
10000000,2E-10,6,25,500,mulrf,0.092784
10000000,2E-10,6,25,500,stag,0.556701
10000000,2E-10,6,50,25,astral-multi,0.164948
10000000,2E-10,6,50,25,astral-multi-w-true,0.14433
10000000,2E-10,6,50,25,apro,0.123711
10000000,2E-10,6,50,25,apro-w-true,0.113402
10000000,2E-10,6,50,25,apro-v2,0.113402
10000000,2E-10,6,50,25,duptree,0.278351
10000000,2E-10,6,50,25,mulrf,0.134021
10000000,2E-10,6,50,25,stag,NA
10000000,2E-10,6,50,50,astral-multi,0.134021
10000000,2E-10,6,50,50,astral-multi-w-true,0.134021
10000000,2E-10,6,50,50,apro,0.082474
10000000,2E-10,6,50,50,apro-w-true,0.082474
10000000,2E-10,6,50,50,apro-v2,0.082474
10000000,2E-10,6,50,50,duptree,0.309278
10000000,2E-10,6,50,50,mulrf,0.103093
10000000,2E-10,6,50,50,stag,NA
10000000,2E-10,6,50,100,astral-multi,0.134021
10000000,2E-10,6,50,100,astral-multi-w-true,0.134021
10000000,2E-10,6,50,100,apro,0.030928
10000000,2E-10,6,50,100,apro-w-true,0.030928
10000000,2E-10,6,50,100,apro-v2,0.030928
10000000,2E-10,6,50,100,duptree,0.134021
10000000,2E-10,6,50,100,mulrf,0.061856
10000000,2E-10,6,50,100,stag,0.608247
10000000,2E-10,6,50,500,astral-multi,0.061856
10000000,2E-10,6,50,500,astral-multi-w-true,0.061856
10000000,2E-10,6,50,500,apro,0.030928
10000000,2E-10,6,50,500,apro-w-true,0.030928
10000000,2E-10,6,50,500,apro-v2,0.030928
10000000,2E-10,6,50,500,duptree,0.072165
10000000,2E-10,6,50,500,mulrf,0.082474
10000000,2E-10,6,50,500,stag,0.448454
10000000,2E-10,6,100,25,astral-multi,0.103093
10000000,2E-10,6,100,25,astral-multi-w-true,0.082474
10000000,2E-10,6,100,25,apro,0.072165
10000000,2E-10,6,100,25,apro-w-true,0.072165
10000000,2E-10,6,100,25,apro-v2,0.072165
10000000,2E-10,6,100,25,duptree,0.237113
10000000,2E-10,6,100,25,mulrf,0.113402
10000000,2E-10,6,100,25,stag,NA
10000000,2E-10,6,100,50,astral-multi,0.051546
10000000,2E-10,6,100,50,astral-multi-w-true,0.041237
10000000,2E-10,6,100,50,apro,0.051546
10000000,2E-10,6,100,50,apro-w-true,0.051546
10000000,2E-10,6,100,50,apro-v2,0.051546
10000000,2E-10,6,100,50,duptree,0.134021
10000000,2E-10,6,100,50,mulrf,0.082474
10000000,2E-10,6,100,50,stag,NA
10000000,2E-10,6,100,100,astral-multi,0.061856
10000000,2E-10,6,100,100,astral-multi-w-true,0.061856
10000000,2E-10,6,100,100,apro,0.041237
10000000,2E-10,6,100,100,apro-w-true,0.041237
10000000,2E-10,6,100,100,apro-v2,0.041237
10000000,2E-10,6,100,100,duptree,0.082474
10000000,2E-10,6,100,100,mulrf,0.072165
10000000,2E-10,6,100,100,stag,0.515464
10000000,2E-10,6,100,500,astral-multi,0.030928
10000000,2E-10,6,100,500,astral-multi-w-true,0.030928
10000000,2E-10,6,100,500,apro,0
10000000,2E-10,6,100,500,apro-w-true,0
10000000,2E-10,6,100,500,apro-v2,0
10000000,2E-10,6,100,500,duptree,0.020619
10000000,2E-10,6,100,500,mulrf,0.020619
10000000,2E-10,6,100,500,stag,0.417526
10000000,2E-10,6,250,25,astral-multi,0.092784
10000000,2E-10,6,250,25,astral-multi-w-true,0.082474
10000000,2E-10,6,250,25,apro,0.061856
10000000,2E-10,6,250,25,apro-w-true,0.061856
10000000,2E-10,6,250,25,apro-v2,0.061856
10000000,2E-10,6,250,25,duptree,0.061856
10000000,2E-10,6,250,25,mulrf,0.061856
10000000,2E-10,6,250,25,stag,NA
10000000,2E-10,6,250,50,astral-multi,0.072165
10000000,2E-10,6,250,50,astral-multi-w-true,0.072165
10000000,2E-10,6,250,50,apro,0.030928
10000000,2E-10,6,250,50,apro-w-true,0.030928
10000000,2E-10,6,250,50,apro-v2,0.030928
10000000,2E-10,6,250,50,duptree,0.041237
10000000,2E-10,6,250,50,mulrf,0.041237
10000000,2E-10,6,250,50,stag,NA
10000000,2E-10,6,250,100,astral-multi,0.051546
10000000,2E-10,6,250,100,astral-multi-w-true,0.051546
10000000,2E-10,6,250,100,apro,0.020619
10000000,2E-10,6,250,100,apro-w-true,0.020619
10000000,2E-10,6,250,100,apro-v2,0.020619
10000000,2E-10,6,250,100,duptree,0.020619
10000000,2E-10,6,250,100,mulrf,0.030928
10000000,2E-10,6,250,100,stag,0.43299
10000000,2E-10,6,250,500,astral-multi,0.020619
10000000,2E-10,6,250,500,astral-multi-w-true,0.010309
10000000,2E-10,6,250,500,apro,0.010309
10000000,2E-10,6,250,500,apro-w-true,0.010309
10000000,2E-10,6,250,500,apro-v2,0.010309
10000000,2E-10,6,250,500,duptree,0.010309
10000000,2E-10,6,250,500,mulrf,0.020619
10000000,2E-10,6,250,500,stag,0.309278
10000000,2E-10,7,0,25,astral-multi,0.020619
10000000,2E-10,7,0,25,astral-multi-w-true,0.010309
10000000,2E-10,7,0,25,apro,0.010309
10000000,2E-10,7,0,25,apro-w-true,0.010309
10000000,2E-10,7,0,25,apro-v2,0.010309
10000000,2E-10,7,0,25,duptree,0.010309
10000000,2E-10,7,0,25,mulrf,0.010309
10000000,2E-10,7,0,25,stag,NA
10000000,2E-10,7,0,50,astral-multi,0
10000000,2E-10,7,0,50,astral-multi-w-true,0
10000000,2E-10,7,0,50,apro,0
10000000,2E-10,7,0,50,apro-w-true,0
10000000,2E-10,7,0,50,apro-v2,0
10000000,2E-10,7,0,50,duptree,0.010309
10000000,2E-10,7,0,50,mulrf,0
10000000,2E-10,7,0,50,stag,NA
10000000,2E-10,7,0,100,astral-multi,0.010309
10000000,2E-10,7,0,100,astral-multi-w-true,0
10000000,2E-10,7,0,100,apro,0
10000000,2E-10,7,0,100,apro-w-true,0
10000000,2E-10,7,0,100,apro-v2,0
10000000,2E-10,7,0,100,duptree,0
10000000,2E-10,7,0,100,mulrf,0
10000000,2E-10,7,0,100,stag,NA
10000000,2E-10,7,0,500,astral-multi,0
10000000,2E-10,7,0,500,astral-multi-w-true,0
10000000,2E-10,7,0,500,apro,0
10000000,2E-10,7,0,500,apro-w-true,0
10000000,2E-10,7,0,500,apro-v2,0
10000000,2E-10,7,0,500,duptree,0
10000000,2E-10,7,0,500,mulrf,0
10000000,2E-10,7,0,500,stag,NA
10000000,2E-10,7,25,25,astral-multi,0.340206
10000000,2E-10,7,25,25,astral-multi-w-true,0.237113
10000000,2E-10,7,25,25,apro,0.226804
10000000,2E-10,7,25,25,apro-w-true,0.206186
10000000,2E-10,7,25,25,apro-v2,0.206186
10000000,2E-10,7,25,25,duptree,0.71134
10000000,2E-10,7,25,25,mulrf,0.360825
10000000,2E-10,7,25,25,stag,NA
10000000,2E-10,7,25,50,astral-multi,0.319588
10000000,2E-10,7,25,50,astral-multi-w-true,0.123711
10000000,2E-10,7,25,50,apro,0.092784
10000000,2E-10,7,25,50,apro-w-true,0.092784
10000000,2E-10,7,25,50,apro-v2,0.103093
10000000,2E-10,7,25,50,duptree,0.618557
10000000,2E-10,7,25,50,mulrf,0.185567
10000000,2E-10,7,25,50,stag,NA
10000000,2E-10,7,25,100,astral-multi,0.185567
10000000,2E-10,7,25,100,astral-multi-w-true,0.134021
10000000,2E-10,7,25,100,apro,0.164948
10000000,2E-10,7,25,100,apro-w-true,0.164948
10000000,2E-10,7,25,100,apro-v2,0.154639
10000000,2E-10,7,25,100,duptree,0.670103
10000000,2E-10,7,25,100,mulrf,0.123711
10000000,2E-10,7,25,100,stag,NA
10000000,2E-10,7,25,500,astral-multi,0.092784
10000000,2E-10,7,25,500,astral-multi-w-true,0.092784
10000000,2E-10,7,25,500,apro,0.051546
10000000,2E-10,7,25,500,apro-w-true,0.051546
10000000,2E-10,7,25,500,apro-v2,0.051546
10000000,2E-10,7,25,500,duptree,0.319588
10000000,2E-10,7,25,500,mulrf,0.082474
10000000,2E-10,7,25,500,stag,NA
10000000,2E-10,7,50,25,astral-multi,0.195876
10000000,2E-10,7,50,25,astral-multi-w-true,0.195876
10000000,2E-10,7,50,25,apro,0.175258
10000000,2E-10,7,50,25,apro-w-true,0.175258
10000000,2E-10,7,50,25,apro-v2,0.164948
10000000,2E-10,7,50,25,duptree,0.56701
10000000,2E-10,7,50,25,mulrf,0.195876
10000000,2E-10,7,50,25,stag,NA
10000000,2E-10,7,50,50,astral-multi,0.134021
10000000,2E-10,7,50,50,astral-multi-w-true,0.123711
10000000,2E-10,7,50,50,apro,0.103093
10000000,2E-10,7,50,50,apro-w-true,0.103093
10000000,2E-10,7,50,50,apro-v2,0.103093
10000000,2E-10,7,50,50,duptree,0.268041
10000000,2E-10,7,50,50,mulrf,0.134021
10000000,2E-10,7,50,50,stag,NA
10000000,2E-10,7,50,100,astral-multi,0.103093
10000000,2E-10,7,50,100,astral-multi-w-true,0.103093
10000000,2E-10,7,50,100,apro,0.072165
10000000,2E-10,7,50,100,apro-w-true,0.072165
10000000,2E-10,7,50,100,apro-v2,0.072165
10000000,2E-10,7,50,100,duptree,0.247423
10000000,2E-10,7,50,100,mulrf,0.092784
10000000,2E-10,7,50,100,stag,NA
10000000,2E-10,7,50,500,astral-multi,0.061856
10000000,2E-10,7,50,500,astral-multi-w-true,0.041237
10000000,2E-10,7,50,500,apro,0.030928
10000000,2E-10,7,50,500,apro-w-true,0.030928
10000000,2E-10,7,50,500,apro-v2,0.030928
10000000,2E-10,7,50,500,duptree,0.164948
10000000,2E-10,7,50,500,mulrf,0.030928
10000000,2E-10,7,50,500,stag,NA
10000000,2E-10,7,100,25,astral-multi,0.154639
10000000,2E-10,7,100,25,astral-multi-w-true,0.154639
10000000,2E-10,7,100,25,apro,0.14433
10000000,2E-10,7,100,25,apro-w-true,0.14433
10000000,2E-10,7,100,25,apro-v2,0.14433
10000000,2E-10,7,100,25,duptree,0.298969
10000000,2E-10,7,100,25,mulrf,0.113402
10000000,2E-10,7,100,25,stag,NA
10000000,2E-10,7,100,50,astral-multi,0.103093
10000000,2E-10,7,100,50,astral-multi-w-true,0.103093
10000000,2E-10,7,100,50,apro,0.051546
10000000,2E-10,7,100,50,apro-w-true,0.051546
10000000,2E-10,7,100,50,apro-v2,0.041237
10000000,2E-10,7,100,50,duptree,0.134021
10000000,2E-10,7,100,50,mulrf,0.061856
10000000,2E-10,7,100,50,stag,NA
10000000,2E-10,7,100,100,astral-multi,0.030928
10000000,2E-10,7,100,100,astral-multi-w-true,0.030928
10000000,2E-10,7,100,100,apro,0.020619
10000000,2E-10,7,100,100,apro-w-true,0.020619
10000000,2E-10,7,100,100,apro-v2,0.020619
10000000,2E-10,7,100,100,duptree,0.14433
10000000,2E-10,7,100,100,mulrf,0.051546
10000000,2E-10,7,100,100,stag,NA
10000000,2E-10,7,100,500,astral-multi,0.020619
10000000,2E-10,7,100,500,astral-multi-w-true,0.020619
10000000,2E-10,7,100,500,apro,0.020619
10000000,2E-10,7,100,500,apro-w-true,0.020619
10000000,2E-10,7,100,500,apro-v2,0.020619
10000000,2E-10,7,100,500,duptree,0.030928
10000000,2E-10,7,100,500,mulrf,0
10000000,2E-10,7,100,500,stag,NA
10000000,2E-10,7,250,25,astral-multi,0.092784
10000000,2E-10,7,250,25,astral-multi-w-true,0.082474
10000000,2E-10,7,250,25,apro,0.041237
10000000,2E-10,7,250,25,apro-w-true,0.041237
10000000,2E-10,7,250,25,apro-v2,0.041237
10000000,2E-10,7,250,25,duptree,0.061856
10000000,2E-10,7,250,25,mulrf,0.072165
10000000,2E-10,7,250,25,stag,NA
10000000,2E-10,7,250,50,astral-multi,0.010309
10000000,2E-10,7,250,50,astral-multi-w-true,0.010309
10000000,2E-10,7,250,50,apro,0.010309
10000000,2E-10,7,250,50,apro-w-true,0.010309
10000000,2E-10,7,250,50,apro-v2,0.010309
10000000,2E-10,7,250,50,duptree,0.020619
10000000,2E-10,7,250,50,mulrf,0.041237
10000000,2E-10,7,250,50,stag,NA
10000000,2E-10,7,250,100,astral-multi,0.020619
10000000,2E-10,7,250,100,astral-multi-w-true,0.020619
10000000,2E-10,7,250,100,apro,0.020619
10000000,2E-10,7,250,100,apro-w-true,0.020619
10000000,2E-10,7,250,100,apro-v2,0.020619
10000000,2E-10,7,250,100,duptree,0.041237
10000000,2E-10,7,250,100,mulrf,0.020619
10000000,2E-10,7,250,100,stag,NA
10000000,2E-10,7,250,500,astral-multi,0
10000000,2E-10,7,250,500,astral-multi-w-true,0
10000000,2E-10,7,250,500,apro,0
10000000,2E-10,7,250,500,apro-w-true,0
10000000,2E-10,7,250,500,apro-v2,0
10000000,2E-10,7,250,500,duptree,0.020619
10000000,2E-10,7,250,500,mulrf,0
10000000,2E-10,7,250,500,stag,NA
10000000,2E-10,8,0,25,astral-multi,0.020619
10000000,2E-10,8,0,25,astral-multi-w-true,0
10000000,2E-10,8,0,25,apro,0
10000000,2E-10,8,0,25,apro-w-true,0
10000000,2E-10,8,0,25,apro-v2,0
10000000,2E-10,8,0,25,duptree,0
10000000,2E-10,8,0,25,mulrf,0
10000000,2E-10,8,0,25,stag,NA
10000000,2E-10,8,0,50,astral-multi,0.010309
10000000,2E-10,8,0,50,astral-multi-w-true,0
10000000,2E-10,8,0,50,apro,0
10000000,2E-10,8,0,50,apro-w-true,0
10000000,2E-10,8,0,50,apro-v2,0
10000000,2E-10,8,0,50,duptree,0
10000000,2E-10,8,0,50,mulrf,0
10000000,2E-10,8,0,50,stag,NA
10000000,2E-10,8,0,100,astral-multi,0
10000000,2E-10,8,0,100,astral-multi-w-true,0
10000000,2E-10,8,0,100,apro,0
10000000,2E-10,8,0,100,apro-w-true,0
10000000,2E-10,8,0,100,apro-v2,0
10000000,2E-10,8,0,100,duptree,0
10000000,2E-10,8,0,100,mulrf,0
10000000,2E-10,8,0,100,stag,NA
10000000,2E-10,8,0,500,astral-multi,0
10000000,2E-10,8,0,500,astral-multi-w-true,0
10000000,2E-10,8,0,500,apro,0
10000000,2E-10,8,0,500,apro-w-true,0
10000000,2E-10,8,0,500,apro-v2,0
10000000,2E-10,8,0,500,duptree,0
10000000,2E-10,8,0,500,mulrf,0
10000000,2E-10,8,0,500,stag,NA
10000000,2E-10,8,25,25,astral-multi,0.340206
10000000,2E-10,8,25,25,astral-multi-w-true,0.309278
10000000,2E-10,8,25,25,apro,0.381443
10000000,2E-10,8,25,25,apro-w-true,0.247423
10000000,2E-10,8,25,25,apro-v2,0.28866
10000000,2E-10,8,25,25,duptree,0.721649
10000000,2E-10,8,25,25,mulrf,0.42268
10000000,2E-10,8,25,25,stag,NA
10000000,2E-10,8,25,50,astral-multi,0.309278
10000000,2E-10,8,25,50,astral-multi-w-true,0.134021
10000000,2E-10,8,25,50,apro,0.28866
10000000,2E-10,8,25,50,apro-w-true,0.257732
10000000,2E-10,8,25,50,apro-v2,0.257732
10000000,2E-10,8,25,50,duptree,0.670103
10000000,2E-10,8,25,50,mulrf,0.278351
10000000,2E-10,8,25,50,stag,NA
10000000,2E-10,8,25,100,astral-multi,0.298969
10000000,2E-10,8,25,100,astral-multi-w-true,0.134021
10000000,2E-10,8,25,100,apro,0.14433
10000000,2E-10,8,25,100,apro-w-true,0.14433
10000000,2E-10,8,25,100,apro-v2,0.14433
10000000,2E-10,8,25,100,duptree,0.587629
10000000,2E-10,8,25,100,mulrf,0.216495
10000000,2E-10,8,25,100,stag,NA
10000000,2E-10,8,25,500,astral-multi,0.360825
10000000,2E-10,8,25,500,astral-multi-w-true,0.072165
10000000,2E-10,8,25,500,apro,0.103093
10000000,2E-10,8,25,500,apro-w-true,0.103093
10000000,2E-10,8,25,500,apro-v2,0.103093
10000000,2E-10,8,25,500,duptree,0.412371
10000000,2E-10,8,25,500,mulrf,0.082474
10000000,2E-10,8,25,500,stag,NA
10000000,2E-10,8,50,25,astral-multi,0.195876
10000000,2E-10,8,50,25,astral-multi-w-true,0.14433
10000000,2E-10,8,50,25,apro,0.123711
10000000,2E-10,8,50,25,apro-w-true,0.103093
10000000,2E-10,8,50,25,apro-v2,0.134021
10000000,2E-10,8,50,25,duptree,0.515464
10000000,2E-10,8,50,25,mulrf,0.206186
10000000,2E-10,8,50,25,stag,NA
10000000,2E-10,8,50,50,astral-multi,0.216495
10000000,2E-10,8,50,50,astral-multi-w-true,0.14433
10000000,2E-10,8,50,50,apro,0.082474
10000000,2E-10,8,50,50,apro-w-true,0.082474
10000000,2E-10,8,50,50,apro-v2,0.082474
10000000,2E-10,8,50,50,duptree,0.484536
10000000,2E-10,8,50,50,mulrf,0.103093
10000000,2E-10,8,50,50,stag,NA
10000000,2E-10,8,50,100,astral-multi,0.164948
10000000,2E-10,8,50,100,astral-multi-w-true,0.14433
10000000,2E-10,8,50,100,apro,0.041237
10000000,2E-10,8,50,100,apro-w-true,0.041237
10000000,2E-10,8,50,100,apro-v2,0.041237
10000000,2E-10,8,50,100,duptree,0.381443
10000000,2E-10,8,50,100,mulrf,0.092784
10000000,2E-10,8,50,100,stag,NA
10000000,2E-10,8,50,500,astral-multi,0.082474
10000000,2E-10,8,50,500,astral-multi-w-true,0.072165
10000000,2E-10,8,50,500,apro,0.030928
10000000,2E-10,8,50,500,apro-w-true,0.030928
10000000,2E-10,8,50,500,apro-v2,0.030928
10000000,2E-10,8,50,500,duptree,0.28866
10000000,2E-10,8,50,500,mulrf,0.061856
10000000,2E-10,8,50,500,stag,NA
10000000,2E-10,8,100,25,astral-multi,0.123711
10000000,2E-10,8,100,25,astral-multi-w-true,0.113402
10000000,2E-10,8,100,25,apro,0.113402
10000000,2E-10,8,100,25,apro-w-true,0.113402
10000000,2E-10,8,100,25,apro-v2,0.113402
10000000,2E-10,8,100,25,duptree,0.206186
10000000,2E-10,8,100,25,mulrf,0.134021
10000000,2E-10,8,100,25,stag,NA
10000000,2E-10,8,100,50,astral-multi,0.103093
10000000,2E-10,8,100,50,astral-multi-w-true,0.072165
10000000,2E-10,8,100,50,apro,0.082474
10000000,2E-10,8,100,50,apro-w-true,0.082474
10000000,2E-10,8,100,50,apro-v2,0.082474
10000000,2E-10,8,100,50,duptree,0.206186
10000000,2E-10,8,100,50,mulrf,0.082474
10000000,2E-10,8,100,50,stag,NA
10000000,2E-10,8,100,100,astral-multi,0.082474
10000000,2E-10,8,100,100,astral-multi-w-true,0.082474
10000000,2E-10,8,100,100,apro,0.051546
10000000,2E-10,8,100,100,apro-w-true,0.051546
10000000,2E-10,8,100,100,apro-v2,0.051546
10000000,2E-10,8,100,100,duptree,0.103093
10000000,2E-10,8,100,100,mulrf,0.051546
10000000,2E-10,8,100,100,stag,NA
10000000,2E-10,8,100,500,astral-multi,0.041237
10000000,2E-10,8,100,500,astral-multi-w-true,0.041237
10000000,2E-10,8,100,500,apro,0.020619
10000000,2E-10,8,100,500,apro-w-true,0.020619
10000000,2E-10,8,100,500,apro-v2,0.020619
10000000,2E-10,8,100,500,duptree,0.041237
10000000,2E-10,8,100,500,mulrf,0.030928
10000000,2E-10,8,100,500,stag,NA
10000000,2E-10,8,250,25,astral-multi,0.092784
10000000,2E-10,8,250,25,astral-multi-w-true,0.072165
10000000,2E-10,8,250,25,apro,0.020619
10000000,2E-10,8,250,25,apro-w-true,0.020619
10000000,2E-10,8,250,25,apro-v2,0.020619
10000000,2E-10,8,250,25,duptree,0.061856
10000000,2E-10,8,250,25,mulrf,0.041237
10000000,2E-10,8,250,25,stag,NA
10000000,2E-10,8,250,50,astral-multi,0.030928
10000000,2E-10,8,250,50,astral-multi-w-true,0.030928
10000000,2E-10,8,250,50,apro,0.030928
10000000,2E-10,8,250,50,apro-w-true,0.030928
10000000,2E-10,8,250,50,apro-v2,0.030928
10000000,2E-10,8,250,50,duptree,0.051546
10000000,2E-10,8,250,50,mulrf,0.030928
10000000,2E-10,8,250,50,stag,NA
10000000,2E-10,8,250,100,astral-multi,0.051546
10000000,2E-10,8,250,100,astral-multi-w-true,0.041237
10000000,2E-10,8,250,100,apro,0.020619
10000000,2E-10,8,250,100,apro-w-true,0.020619
10000000,2E-10,8,250,100,apro-v2,0.020619
10000000,2E-10,8,250,100,duptree,0.041237
10000000,2E-10,8,250,100,mulrf,0.041237
10000000,2E-10,8,250,100,stag,NA
10000000,2E-10,8,250,500,astral-multi,0.020619
10000000,2E-10,8,250,500,astral-multi-w-true,0.020619
10000000,2E-10,8,250,500,apro,0
10000000,2E-10,8,250,500,apro-w-true,0
10000000,2E-10,8,250,500,apro-v2,0
10000000,2E-10,8,250,500,duptree,0.020619
10000000,2E-10,8,250,500,mulrf,0.010309
10000000,2E-10,8,250,500,stag,NA
10000000,2E-10,9,0,25,astral-multi,0.020619
10000000,2E-10,9,0,25,astral-multi-w-true,0.010309
10000000,2E-10,9,0,25,apro,0.010309
10000000,2E-10,9,0,25,apro-w-true,0.010309
10000000,2E-10,9,0,25,apro-v2,0.010309
10000000,2E-10,9,0,25,duptree,0.010309
10000000,2E-10,9,0,25,mulrf,0.010309
10000000,2E-10,9,0,25,stag,NA
10000000,2E-10,9,0,50,astral-multi,0.010309
10000000,2E-10,9,0,50,astral-multi-w-true,0
10000000,2E-10,9,0,50,apro,0
10000000,2E-10,9,0,50,apro-w-true,0
10000000,2E-10,9,0,50,apro-v2,0
10000000,2E-10,9,0,50,duptree,0
10000000,2E-10,9,0,50,mulrf,0
10000000,2E-10,9,0,50,stag,NA
10000000,2E-10,9,0,100,astral-multi,0.020619
10000000,2E-10,9,0,100,astral-multi-w-true,0.020619
10000000,2E-10,9,0,100,apro,0.020619
10000000,2E-10,9,0,100,apro-w-true,0.020619
10000000,2E-10,9,0,100,apro-v2,0.020619
10000000,2E-10,9,0,100,duptree,0
10000000,2E-10,9,0,100,mulrf,0
10000000,2E-10,9,0,100,stag,NA
10000000,2E-10,9,0,500,astral-multi,0.010309
10000000,2E-10,9,0,500,astral-multi-w-true,0.010309
10000000,2E-10,9,0,500,apro,0.010309
10000000,2E-10,9,0,500,apro-w-true,0.010309
10000000,2E-10,9,0,500,apro-v2,0.010309
10000000,2E-10,9,0,500,duptree,0
10000000,2E-10,9,0,500,mulrf,0
